access to your calendar to create event,add to calendar back,click add events get calendar provider start view calendar event managed profile get string set title append update,create events today,CALENDAR
record audio is a necessary permission for recording voices during video recording. It can not be used for any other purpose.,set audio quality start recording end,set audio source run take picture start video recording pause resume video recording,(Some) external microphone support.,MICROPHONE
"Simply, when using the Sound Meter app, use the RECORD AUDIO permission to measure the sound.",start measuring current sound level max sound level min sound level,set audio source start recorder resume ,Smartphones microphone to measure the sound pressure level.,MICROPHONE
"When you install an Affiliated Application, you may also grant the mobile application permission to collect certain types of information via a permission screen consent process.",record button,create input view speech recognizer speech recognizer start listening,"Click on that microphone and microphone turns green When it is green you can start speaking, In return keyboard will type your voice",MICROPHONE
RECORD_AUDIO is needed for you to be able to record the birds and thus be able to recognize them.,Record Play Voice Recognition ,set audio source click start recording,Not only the local bird variations but the microphone you use play a large part in identification.,MICROPHONE
"Some of our apps ask for recording permissions, these apps record your voice to change it and generate funny voices, this will generate temporal record of your voice which is stored in your device and it is deleted by the app.",Start recording play recording,click set audio source start recording end recording save file,Tap the microphone button and Santa Claus repeat what you say.,MICROPHONE
"While using our App, we ask you to provide us with permission to access device microphone. This is needed for the app to do its work of analizing the environmental??noise.",measuring noise level set threshold,set audio source click start record,vSilencer uses your device microphone to sense the environmental noise and alerts you when desired threshold level is reached...,MICROPHONE
RECORD AUDIO Allows the Application to record audio from microphone.,start recording end recording,start recording standard recording start set audio source command end recording,"voice and call recorder for Android devices. Use it for record voice memos, talks, music and songs in high quality.",MICROPHONE
"I may require you to provide us with certain personally identifiable information, including but not limited to Recording Audio.",start pause end ,set audio source click start record ,Record using your phone's microphone,MICROPHONE
this app utilizes the audio recorder of the Android device only when the user clicks the record button.,start recording,initialize recorder set audio source ,"all audio input comes from your Android device's microphone. So, avoid using headphones when recording. :)",MICROPHONE
The application only records audio to store it on the user's phone. The user can then play it from its phone.,set sound sensitivity for snoring max min ,set audio source request detect sound level click start recording pause resume recording,"You can set the sensitivity of the microphone and the audio level in the menu. If the audio level is 0, the vibrator is used. ",MICROPHONE
The microphone function is used only for creating audio data to be played in this application.,hold the microphone button to start recording,long press initialize media recorder set audio source,"This kitchen timer, use the recorded voice as an alarm. Will be recorded and then hold the microphone button.",MICROPHONE
this app collects audio data from microphone to determine note pitch and is never sent outside the app or outside of your device.,Record Play Voice Recognition ,create speech recognition set recognition listener start recognition start listening stop listening stop recognition cancel abort recognition ,"Use the on-screen fingerboard, or play your real instrument through the device's microphone.",MICROPHONE
this app made with use of microphone sensor. Sound from microphone are not saved to access from out of phone. ,breath to your device microphone start end heart rate ,set audio source,In simulation you can use finger to tap screen as a manual process and microphone as a breath simulation.,MICROPHONE
this applications may use microphone to record an audio sound when you request.,set audio quality start recording end,set audio source start listening audio control touch event take picture start video recording restart video take ,(Some) external microphone support.,MICROPHONE
android.permission.RECORD_AUDIO Allows the application to access the audio recording path.,press microphone to start recording,start microphone set audio source click start recording,Output the microphone input of the smartphone from the audio plug. Also at the same time recording.,MICROPHONE
Permissions needed by our applications to work properly in your device: RECORD AUDIO: Allows the application to record audio when it is in use.,record audio,activity result set audio source start recording,Record sound from your microphone.,MICROPHONE
Used for accessing and recording microphone audio from the User's device.,start recording end recording share recording,create set audio source ,Mic Studio app can make a records by a mobile microphone,MICROPHONE
Microphone permission Used for accessing and recording microphone audio from the User's device.,set audio quality start recording end,start recording set audio source ,"To open all the doors and to comlete the game you also need a complete utilization of your device features and sensors (accelerometer, microphone and more).",MICROPHONE
Allow the microphone to be connected to the Sound Alert App to provide a wider range of detection.,set audio quality start recording end,start encode media recorder encode media recorder set audio source encode media configure test ,"The application functions by picking up sounds using the smart devices microphone then notifying through on screen notifications, vibrations, and flashing lights on your smart device. ",MICROPHONE
"Required permission: android.permission.RECORD_AUDIO, It is simply used to measure ambient noise",start recording noise level,recorder set audio source start method,Sound Meter [dB Save] it is displayed in dB using the built-in microphone of the mobile phone apps and shows the amount of ambient noise in decibels.,MICROPHONE
Take set Record Audio permission: Used for recording in use.,tap the microphone button to start recording,set audio source click start recording,"You can use it as a regular dictaphone for record voice notes and memos, speeches, business meetings, interviews, lectures, concerts or anything else!",MICROPHONE
"All apps using speech to text have the ability to disable the transcription, microphone, or both with user input. Also these features are disabled until you the user accepts the feature and turns on with the users implied permission.",Click to start microphone,click setup microphone set audio source,"Setup Visual Hearing Aid, add on a microphone, and stop wondering if you got the order right.",MICROPHONE
"We may request access or permission to certain features from your mobile device, including your mobile device's camera, microphone, and other features.",set audio quality start recording end,start set audio source ,Access microphone,MICROPHONE
this app needs access to Microphone - Recording voice and speech recognition.,Speak your destination,set audio source start listening ,Voice Commands provides the most comfortable way to start navigation.,MICROPHONE
this app requires Microphone permissions (android.permission.RECORD_AUDIO) to measure the strength of the sound.,noise detector detecting?? show result,set audio source detect start resume end ,Use microphone rights to measure the strength of the sound.,MICROPHONE
AUDIO RECORD: It is a necessary permission for recording voices during video recording.,start recording,start set audio source take picture start video recording and recording,(Some) external microphone support.,MICROPHONE
"this app asks you for the permissions of following fields including audio/video files, images, and microphone and device external storage.",start recording recorded text,create speech recognizer set recognition listener speech recognizer start listening,"Speak to text or audio to text keyboard has a simple mechanism to work, just tap on microphone and start speaking",MICROPHONE
RECORD_AUDIO: We use this state to record user voice.,tap to measure noise get reference value,click set audio source detect noise start recording display result,This app will use the phone microphone to measure environmental noise decibels (dB) and show a value for reference. ,MICROPHONE
this app asks you for the permissions of microphone.,start recording end recording translate text,initialize set recognition listener start listening stop listening,Tap and hold the microphone till you speak and release microphone when you are done speaking.,MICROPHONE
"Our applications connects microphone to speaker to let user sing karaoke or to give speeches, so we need the permission to access Microphone data.",start recording end recording,set audio source click select quality click start recording,You can record your voice in high quality.,MICROPHONE
All our apps with echo function (echosound extension Javier Sanz??2018) need to access the microphone of your phone not to record or listen to you but to make the realtime echo redirecting microphone input to your speaker.,echo,start set audio source ,The Echo button starts realtime echo (new permission required from microphone) and you can adjust mic Input with slider to avoid feedback noise.,MICROPHONE
RMC uses microphone permission to record incoming and / or outgoing call and will be saved on internal phone' storage. This permission is mandatory and should be activated before record any call.,set audio quality start recording end,set audio source start recording detect sound level end recording,Record My Call has a basic purpose to record all your call,MICROPHONE
This app requires ACCESS MICROPHONE Allows the App to make Recordings using the microphone.,start recording end,set audio source create run background set recognition listener start listening set click listener click quit stop listening destroy,Microphone - Record audio from your microphone.,MICROPHONE
ACCESS MICROPHONE Allows the App to make Recordings using the microphone.,set audio quality start recording end,set audio source ,Record audio from your microphone.,MICROPHONE
"The Phone Check and Test app collects some information about the Android device to display to the user, and to check or test the device. Such as microphone data. For example, microphone recorded information may be collected to test if the microphone is functioning on the device. ",set audio quality start recording end,set audio source run set click listener click start listening,Audio test: microphone and call speaker (earpiece speaker); ,MICROPHONE
LANmic allows one to live stream your device's microphone input to any streaming music player.,start recording end play,start set audio source start recording,Microphone live streaming from your Android device to any streaming music player. Capture sound from your microphone and stream it live,MICROPHONE
Some of our applications may use microphone to record an audio sound when you request.,set audio quality start recording end,set audio source run take picture start video recording restart video touch event start listening stop audio stop listening ,(Some) external microphone support.,MICROPHONE
"Open Camera accesses and records camera sensor and microphone data, which is used for the purpose of taking photos and recording videos, to fulfil its purpose as a camera. Microphone permission is also used for the optional ""Audio control"" options. The optional voice control option uses the Android speech recognition service. When enabled, audio data is likely to be sent to remote servers by Android to perform speech recognition.",speak to take a photo with your camera,set audio source take picture start video recording stop video recording set speech recognizer start listening stop listening,"Option to take photo remotely by making a noise (e.g., voice, whistle), or by voice command ""cheese"".",MICROPHONE
Speech Development App records audio using the phone's microphone when the application's voice recognition is started.??The recorded audios are used to make voice recognition possible for the user.,start plain text,set recognition listener run start listening stop listening,The app needs record audio permission to use the microphone for speech recognition.,MICROPHONE
AUDIO RECORD is a necessary permission for recording voices during video recording.,set audio quality start recording end,key run take picture take photo set audio source run take picture restart video run take picture,(Some) external microphone support.,MICROPHONE
All apps ask you for the permissions of your device microphone.,Tap on microphone icon to speak calculate voice,set audio source click start voice recorder calculating voice,Voice control calculator will automatically calculate what you say. It's very easy to use and very quick in calculating your voice.,MICROPHONE
this app access your device microphone to record audio data.,start recording end recording delete recording,set audio source,"It is a simple voice recorder. To use this application, you need permission to use storage and microphone audio",MICROPHONE
"When using this software service, you need to authorize storage, microphone and other permissions to use related functions.",set audio quality start recording end,test set audio source initialized prepare set click listener click start listening set click listener click stop listening,"KangaROOS can control LED lights through the mobile phone APP to achieve patterns, text, graffiti, music rhythm, microphone rhythm function.",MICROPHONE
"This application asks you for the permissions of following fields including audio/video files, images, and microphone and device external storage.",start recording,create input view speech recognizer set recognition listener start listening,"Using voice to text Amharic keyboard, you can send voice text to all the messaging application on your phone.",MICROPHONE
"Some of our apps may need Record Audio and External Data Storage, it is used only to improve the user experience in our apps such as recording words and storing the results.",start end display words playback return,create set content view run set audio source execute initialized prepare click start recording stop release get text,Clicking on the microphone icon it will be possible to record the pronunciation of the word using your own voice. The audio will be played when the word is shown or touching the screen.,MICROPHONE
this application reads and stores the following personal information : Records audio for the functionality of the app.,show frequency,start activity run background set audio source start recording touch event cancel,It also detects the fundamental frequency of the audio (detected by microphone).,MICROPHONE
"The SonicMSGR app uses a microphone and the GPS module built-in your handheld device, i.e. your smartphone or tablet. When you start the SonicMSGR app the microphone starts detecting",set audio quality start recording end,set audio source ,our app uses device microphone.,MICROPHONE
this app requires Audio recording - the application analyzes ambient sounds.,SOUND METER current sound level,set audio source start record set click listener click start speech recognizer start listening click stop listening destroy,"The application allows you to measure the actual sound pressure level, expressed in decibels, using the phone's microphone.",MICROPHONE
With record audio through the microphone of your phone. In order for this feature to be available to you we need the following permission from your device: permission.RECORD_AUDIO. We use record audio feature to measure the level of sound that is surrounding you. ,press button to start start recording pause end return,set audio source click start recording,"In addition, since dB Meter uses the microphone integrated within your device, which was designed to record human voices, it may not be able to precisely measure very loud noises (> 90 dB).",MICROPHONE
this app requires android.permission.RECORD_AUDIO permission.,Click START button to start recording Go to your Favorite Video Call Apps and start calling. When you end the call go back right here and Click STOP button. Gallery ,set audio source click start recording control audio start video recording,"Record Video Calls, SMS chat, Phone Calls with just one click. Audio + Video Recording and HD Quality Available.",MICROPHONE
this app requires some necessaary permission such as RECORD AUDIO to be able to record audio.,set audio quality start recording end,create set audio source,"You can record the practice on ""Metrothm"" with the smart-phone's microphone. So you can check the recorded practice.",MICROPHONE
"Some of our apps ask for recording permissions, these apps record your voice to change it and generate funny voices, this will generate temporal record of your voice which is stored in your device and it is deleted by the app. These voice records are not sent to anybody, they are for temporal use of the app and they are listened only by you.",start recording pause recording end recording resume recording play recording open file exit save cancel,click set audio source start recording end recording ,Children can record your voice and Santa Claus repeated that special message. Click the microphone and your voice is recorded. A papa noel then repeats what you've recorded.,MICROPHONE
SOUND RECORDING is necessary to record audio during video recording.,start recording pause stop settings exit,restart video take picture set video source run touch event take picture,"Video settings: resolution, frame rate, 4K UHD, external microphone support, video audio recording",MICROPHONE
This app requires to access device microphone to perform its full functionality.,touch the screen to enable,set audio source get provider run background start pause resume end,Play by just touching the screen or enable microphone control for the full experience.,MICROPHONE
The app needs access to the device's built-in microphone in order to be able to record clips with audio from the device without any external microphone.,record audio,set click listener ready set audio source record initialize start recording request record,"Use any audio input source for your video: built-in microphone, external (wired) microphone or wireless (Bluetooth) headset.",MICROPHONE
"RECORD_AUDIO Allows to record audio from the device's microphone, used for making the recordings.",start pause end play,set audio source start recording ,"Record voice notes, rehearsals, classes, memos",MICROPHONE
AUDIO RECORD is a necessary permission for recording voices during video recording. It can not be used for any other purpose.,set audio quality start recording end,key take picture run take photo restart video take picture set audio source ,(Some) external microphone support.,MICROPHONE
Apps that perform voice recognition send microphone audio data to the Google Voice Recognition API via an Internet connection.,start recording translate to text,start set recognition listener start recording end recording,"Hearing individuals speak into the microphone. Their speech is transcribed to text and displayed in the note pad. Deaf individuals can use the soft-keypad, if needed, to type their response.",MICROPHONE
Our apps need android.permission.RECORD_AUDIO permission to access your microphone.,Click START button. Start Go to your Favorite Video Call Apps and start calling. FAVORITE When you end the call go back right here and Click STOP button. Gallery ,set click listener toggle screen share set audio source start recording,you can also record audio from the microphone and it is automatically mixed into the recording. please make sure your speakers are on and Storage.,MICROPHONE
"This app asks you for the permissions of following fields including audio/video files, images, and microphone and device external storage.",microphone buttonn,create speech recognizer set recognition listener speech recognizer start listening,Click on microphone and microphone turns green. In return keyboard will type your voice,MICROPHONE
"Call recordings - to give you possibility to listen to any incoming/outgoing/missed calls from/to your device, Surroundings records - whenever you request a record using microphone of your device;",start recording pause play,start set audio source,"listen to the phone surrounding audio live through your phone's microphone, or take a remote record of microphone",MICROPHONE
The permission to record audio is just made to record any audio file you want,Click to start microphone,set audio source send recorder command start recording receive receive record ,The lights while recording will tell you how much noise your microphone is capturing.,MICROPHONE
Our voice recording feature allows candidates To create audio cover letters,record audio,request permission result start recording set audio source start recording audio prompt record execute ,For your audio ensure you are using a decent microphone and in area where you have no background noise.,MICROPHONE
"Processing is any operation or set of operations which is performed on personal data or on sets of personal data, whether or not by automated means, such as collection, recording, organisation, structuring, storage, adaptation or alteration, retrieval, consultation, use, disclosure by transmission, dissemination or otherwise making available, alignment or combination, restriction, erasure or destruction.",start pause restart end view history save cancel play,set audio source detect sound level start recording end recording,"Auto Recorder, starts and stops the record function when sound of a sufficient level is picked up by the microphone.",MICROPHONE
We need your microphone on your device to take videos.,Record STOP Play STOP PLAYING RECORDING ,set menu prepared set audio source,"It covert your voice at high volume like a loud speaker mic.?? You can use it for voice chatting, recording, and recognition.??",MICROPHONE
Records Audio from your phone when the Microphone button is pressed. The Audio File is saved in a file in the phone's memory.,microphone start stop tap the microphone to record your voice,set audio source send play recording record wrapper request result ,Tap the MICROPHONE and your voice is RECORDED.,MICROPHONE
Midifun Karaoke utilizes the audio recorder of the Android device only when the user clicks the record button.,settings,set audio source,Access to your device microphone,MICROPHONE
Used for accessing and recording microphone audio from the User's device.,set audio quality start recording end,run prepare setup media recorder set audio source,"The App will use your microphone signal for all demonstrations. Please grant the App access to the microphone when prompted, and enjoy!",MICROPHONE
When you speak a request for information then it is Google which does the speech recognition and that may happen on your device or up in Google's cloud.,tap on microphone button to speak,create recognition listener start listening,The microphone permission is used so that you can request schedule information by speaking a request. ,MICROPHONE
RECORD AUDIO Allows the Application to record audio from microphone.,set audio quality start recording end,set audio source click start recording select quality save recording,"Audio Recorder is mostly known as professional, easy voice and call recorder for Android devices.",MICROPHONE
We need use your device camera and microphone for the necessary features.,Record audio from microphone,set audio source start record activity result recorder,Record high quality audio from the microphone simultaneously with the phone screen,MICROPHONE
It only records audio from the users' phone and stores the recording in a file following the users' explicit instructions.,start stop pause save return quit,receive start command set audio source run start recording stop pause release run destroy,this app takes control of your microphone.,MICROPHONE
we need access to microphone to record audio information.,set audio quality start recording end,set microphoen set audio source start recording pause resume end destroy,"Record unlimited, high quality audio with Voice Memos using the built-in microphone, your headset, or an external mic.",MICROPHONE
"this app may require you to provide me with certain personally identifiable information, including microphone.",settings start recording stop save return,start set audio source click start recordinng,"RecordIt is a sound/voice/microphone recorder that lets you record in both 3gpp and wav format, so you can choose your preferred quality.",MICROPHONE
"respeak (reverse talk) is an android app that lets the user record their voice, to record audio, the app requests ""androidplay the recorded audio forward and backward, and share it with other people",start pause stop save cancel return free microphone app speak to your device microphone,set audio source initiate set click listener click start recording set click listener click stop set click listener click pause ,"This mode is used as loudspeaker, megaphone or microphone. Touch the Start button in the first mode. Speaking into the lower part microphone ",MICROPHONE
"our app will collect relevant information, for example, the friends list, group list information, and voice print. Send Audio Message;",start recording stop recording exit,set content view set audio source get activate microphone set click listener click start recording set click listener click stop get audio format run background,"this top app supports recorded speech with high quality audio, smart sermon, voice notes, prayers and personal recordings ",MICROPHONE
microphone access required,speak to your home speaker device quit,set content view set audio source set recognition listener create speech recognizer run background start listening ,This application allows you to control latest Home Audio and Home Speaker devices,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,speak to your microphone,set audio source,use audio input such as the microphone,MICROPHONE
the microphone is used for the sound recording only the audio track is saved only on your local device and not send anywhere by the application,you can use your device microphone to record,set audio source click initialize create start recording cursor,Microphone: Used to provide recording function,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,put your phone in the environment and this app can detect sound level,set content view create cursor get preview set audio source run background start listening set click listener click stop listening,This app uses the microphone to detect sound and convert it into an SPL value FOR INDICATION ONLY,MICROPHONE
this data is handled as personal and sensitive information and the pitchtuner app will not send microphone data from your devicethe pitchtuner app request permissions to use data from your microphone,hold to start listen display,set audio source click start listening,"detect the pitch of notes that picked up by a microphone, and it displays the difference from the fine pitch",MICROPHONE
the microphone is used for the sound recording only the audio track is saved only on your local device and not send anywhere by the application,press button to start recording stop back ,set content view set click listener click start recording run background set audio source set click listener click stop,record sound from microphone,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,start recording stop return,set content view set audio source run background set click listener click start recording set click listener click stop,detect human voices and start recording conversation.,MICROPHONE
"all of our apps that offer such feature will always ask you for your permission to access the microphone on your device in advance please note that our apps do not have a function to record audio, so what you say to the virtual character is not stored on our servers, it is only used by the app to repeat to you in realtime if you decide not to give us the permission to access the microphone on your device, the virtual character will not be able to repeat after you",start speaking tom the fartist pull poke him quit help,set audio source create run background create speech recognizer set recognition listener start listening set click listener click quit stop listening destroy,laugh out loud at tom's funny voice,MICROPHONE
"the information collected shall not be limited to text characters and may include audio, video, and graphic information formats included in the message",press to start press to listen return,set content view create run background set audio source set click listener click start create speech recognizer start recording set click listener click stop listening destroy,simply record yourself saying a phrase and then hear your voice next to the teacher's,MICROPHONE
record_audio: it is necessary to use the microphone,start recording stop recording exit,set audio source run background create set click listener click start recording set click listener click stop,audio recording,MICROPHONE
"the microphone request is used for live events or to record videos, which this app can support",please grant microphone permission to use our app,create set audio source,access microphone to have high quality phone calls,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,add pictures and recordings to your task,create set video source set click listener click dispatch take video intent click take picture,"Multimedia Notes - Enrich your tasks with pictures, videos and audio recordings",MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,add pictures and recordings to your task,create run background set video source start open camera click take picture set click listener click start recording,"Enrich your to do list tasks by attaching pictures, videos and audio recordings",MICROPHONE
"the microphone request is used for live events or to record videos, which this app can support",free audio video call app stay connected with your friend and family now start call audio video exit ,create click start activity run background set audio source set click listener click place call click start activity run background set video source click start call place call,make free voice and video calls to your friends and family,MICROPHONE
you can send voice message by activating your device microphone. your message will not be stored by our app.,send voice message hold button to record return exit,create set audio source run background get active microphone set click listener click start recording set click listener click send multi media message,support voice message,MICROPHONE
"all of our apps that offer such feature will always ask you for your permission to access the microphone on your device in advance please note that our apps do not have a function to record audio, so what you say to the virtual character is not stored on our servers, it is only used by the app to repeat to you in realtime if you decide not to give us the permission to access the microphone on your device, the virtual character will not be able to repeat after you",speak to husky dog return settings exit get help,create set content view run background set audio source start start speech recognizer prepare run background start listening,talk to husky dog and he will repeat everything you say with a funny voice,MICROPHONE
microphone permission is needed for the audio trigger feature the application does not store or transmit any recorded audio microphone,show text recording stop cancel exit playback,create set audio source start run background create recognition start listening run start beginning speech end speech set click listener click start recording click stop destroy,"you can apply voice recognition to see what you have talked, and also voice recording function to let you play back what you have spoken",MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,free noise detector press button to start,run sound check start set audio source click start recording,use microphone to measure noise,MICROPHONE
microphone is needed only for recording audio. recorded audio data doesn't leave the app and is neither stored nor made available to others,add start recording stop return exit,run create audio record run start recording run stop release ,add a voice note to quickly record meeting notes,MICROPHONE
you can send voice message by activating your device microphone. your message will not be stored by our app.,speak to santa claus exit,run start recording ,talk to santa claus and he will repeat everything you say with a funny voice,MICROPHONE
"some of our old apps making use of the ""phonegap"" framework for old android versions requested a full list of permissions including: microphone (record_audio), accounts (get_accounts), contacts & phone",start recording stop save cancel return exit,run start audio click start recording run stop audio click stop run set audio recording ,you can use the microphone to record a storybook by voice,MICROPHONE
"respeak (reverse talk) is an android app that lets the user record their voice, to record audio, the app requests ""androidplay the recorded audio forward and backward, and share it with other people",settings start recording stop recording return,set audio recording run start recording,required to record audio through microphone,MICROPHONE
microphone permission is required to access the microphone and record your voice,grant microphone permission to allow voice recording,run create audio record run start recording run stop release,recording your voice,MICROPHONE
record_audio: it is necessary to use the microphone,our app needs microphone activated to record audio,get state run start recording,listening to audio playbacks,MICROPHONE
"to fix the last 2 problems, you should click on the small camera icon in the browser's address bar (will appear after you click the mic) and there set the permission to allow speechnotes and pick the correct microphone from the drop-down list",speak to your microphone show text return exit,create speech recognition create speech recognizer start listening,our app listen to speech and type notes.,MICROPHONE
record_audio: it is necessary to use the microphone,press button to start recording,start recording run audio audio start resume ,record your music and share it,MICROPHONE
our app need access to your device microphone,start voice call start video call cancel back ,set audio source run set video source set click listener click start place voice call click start place video call,access device microphone to have audio and video chat.,MICROPHONE
you can send voice message by activating your device microphone. your message will not be stored by our app.,start recording send message return quit,start recording stop release retry send message process send sticker get min buffer size send location process queue send message,send voice messages,MICROPHONE
microphone is needed only for recording audio. recorded audio data doesn't leave the app and is neither stored nor made available to others,press button to start recording,set audio source start recording start recording ,unlimited time to record screen and audio,MICROPHONE
our app need access to your device microphone,send message start call voice call video call return,run set audio source send message start run set video source place call,"video chat, audio chat, instant messaging, this app makes instant messaging fun",MICROPHONE
"microphone permission is used to collect audio information, such as recordings",start listening settings speak to your microphone exit,set content get state run speech recognition start listening,listen or talk back with built in microphone and speaker,MICROPHONE
microphone access required,please allow the app to access device microphone,run start start start recording ,we collect your audio information,MICROPHONE
"In these Terms and Conditions, ?your content? means material (including text, images, audio material, video material and audio-visual material) that you submit for publication on the website or in or through an application.",speak to your device microphone playback return,run create speech recognition click run start listening stop release,speak and he repeats what you say in his own funny voice,MICROPHONE
microphone permission,start recording choose an sound effect apply save audio return exit help,start command start local start recording ,record your own voice and apply effects,MICROPHONE
"the information collected shall not be limited to text characters and may include audio, video, and graphic information formats included in the message",grant microphone permission to continue,execute do background run start recording,"touch, you can listen to the car audio",MICROPHONE
record_audio: it is necessary to use the microphone,start call,run set audio source click place call,place a business-quality video or voice-only call into a business from your android device,MICROPHONE
the microphone is used for the sound recording only the audio track is saved only on your local device and not send anywhere by the application,start recording stop pause save exit,run get audio source click start recording stop pause release,Select mp3/music from your mobile or recordings,MICROPHONE
change the audio settings: you need to change the volume- permission to record from the microphone: to visualize,start recording save open edit crop save return,get state audio start resume stop pause release destroy unbind,You can even record live audio and this MP3 editor can edit and trim the best parts from it,MICROPHONE
change the audio settings: you need to change the volume- permission to record from the microphone: to visualize,start record edit crop start end save return,get state audio start resume stop pause release destroy unbind,You can even record live audio and this MP3 editor can edit and trim the best parts from it,MICROPHONE
"any products can use the information provided by user for his own convenience: in case of interpreters/compilers, user can write programs that use his own sensors,microphone,camera,etc",start recording start stop cancel,create run set audio source click start stop run set video source run click start stop,Make your note/diary awesome with images/videos/audios,MICROPHONE
"any products can use the information provided by user for his own convenience: in case of interpreters/compilers, user can write programs that use his own sensors,microphone,camera,etc",start recording start stop cancel,run set audio source click start recording run set video source click start stop,Make your note/diary awesome with images/videos/audios,MICROPHONE
record audio: this permission is required to access the microphone and record your voice,start recording stop cancel save,run set audio source start click start recording stop release run,It is a smart sound recorder,MICROPHONE
"they include voice, data, video, entertainment, advertising, internet and other products, services and appswe share tv and video viewing information, tied to identifiers that do not identify you personally, with media research companies",settings microphone on off volumn exit,run get active microphone ,You can use the microphone to test the words in the image,MICROPHONE
any audio or video you record inside the application will not be saved anywhere from our side,take picture start stop save return settings,create run click start activity run set video source set click listener click start recording ,"Can record video and take pictures in the background, even turn off screen ",MICROPHONE
this data is handled as personal and sensitive information and the pitchtuner app will not send microphone data from your devicethe pitchtuner app request permissions to use data from your microphone,start recording show pitch return,get state open close set recording start recording run ,This application needs to access the microphone to get the pitch you are playing or singing,MICROPHONE
our app request access to your device microphone. any recordings stay within your device and will not be saved or transferred remotely,enable microphone start recording stop resume,run set audio source click send message start recording start stop resume run release,Record your voice using the built-in microphone,MICROPHONE
music equalizer pro used the record_audio permission provide by your devices is to set the audio effects,record resume stop edit save cancel,start recording run audio start resume ,Record an audio/music for editing,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,sound meter start record return noise volume rate exit,start record click run check request permission set play icon gift request result back start activity start recorder ,The sound meter app uses your microphone to measure noise volume in decibels(dB),MICROPHONE
permission required: microphone,change your voice sound effect select more play return,run start audio click start recording run stop audio click stop run set audio recording ,"Change your voice in real-time after recording -- this voice processor makes your voice sound like a robot, an alien, a baby and many more ",MICROPHONE
permission required: microphone,change your voice sound effect select more play return,start command start local start recording ,"Change your voice in real-time after recording -- this voice processor makes your voice sound like a robot, an alien, a baby and many more ",MICROPHONE
we use audio record permission to record lectures and tutorials,start stop return,set video source click run start recording,HD Video recording,MICROPHONE
the sole purpose to record audio with the application is to generate and display processed data on screen in form of a spectrogram or analyzer viewallows the application to record audio for anlyzation purposes it also allows the application to modify global audio settings such as volume and recording source,start recording stop exit,create speech recognition create speech recognizer run start recording start stop,Permission to record with microphone for visualization,MICROPHONE
access microphone allows the app to make recordings using the microphone,please enable your device microphone,run set audio source run,"This is required if your program uses the camera, Bluetooth, audio record, etc ",MICROPHONE
"we collect certain information, such as audios, videos, applications installed in device, etc",please enable your device microphone,run set audio source,"Owing that performance of the microphone will be different for each device, so calibration is needed before use ",MICROPHONE
